,date,store,TMAX,PRCP,holiday_uk,item,qty
145,2019-04-24,79,1,0,0,408
146,2019-04-25,79,1,0,0,408
147,2019-04-26,79,1,0,0,408
148,2019-04-27,79,1,0,0,408
149,2019-04-28,79,1,0,0,408
150,2019-03-30,79,1,0,0,416
151,2019-03-31,79,1,0,0,416
152,2019-04-01,79,1,0,0,416
153,2019-04-02,79,1,0,0,416
154,2019-04-03,79,1,0,0,416
155,2019-04-04,79,1,0,0,416
156,2019-04-05,79,1,0,0,416
157,2019-04-06,79,1,0,0,416
158,2019-04-07,79,1,0,0,416
159,2019-04-08,79,1,0,0,416
160,2019-04-09,79,1,0,0,416
161,2019-04-10,79,1,0,0,416
162,2019-04-11,79,1,0,0,416
163,2019-04-12,79,1,0,0,416
164,2019-04-13,79,1,0,0,416
165,2019-04-14,79,1,0,0,416
166,2019-04-15,79,1,0,0,416
167,2019-04-16,79,1,0,0,416
168,2019-04-17,79,1,0,0,416
169,2019-04-18,79,1,0,0,416
170,2019-04-19,79,1,0,3,416
171,2019-04-20,79,1,0,0,416
172,2019-04-21,79,1,0,0,416
173,2019-04-22,79,1,0,4,416
174,2019-04-23,79,1,0,0,416
175,2019-04-24,79,1,0,0,416
176,2019-04-25,79,1,0,0,416
177,2019-04-26,79,1,0,0,416
178,2019-04-27,79,1,0,0,416
179,2019-04-28,79,1,0,0,416
180,2019-03-30,79,1,0,0,465
181,2019-03-31,79,1,0,0,465
182,2019-04-01,79,1,0,0,465
183,2019-04-02,79,1,0,0,465
184,2019-04-03,79,1,0,0,465
185,2019-04-04,79,1,0,0,465
186,2019-04-05,79,1,0,0,465
187,2019-04-06,79,1,0,0,465
188,2019-04-07,79,1,0,0,465
189,2019-04-08,79,1,0,0,465
190,2019-04-09,79,1,0,0,465
191,2019-04-10,79,1,0,0,465
192,2019-04-11,79,1,0,0,465
193,2019-04-12,79,1,0,0,465
194,2019-04-13,79,1,0,0,465
195,2019-04-14,79,1,0,0,465
196,2019-04-15,79,1,0,0,465
197,2019-04-16,79,1,0,0,465
198,2019-04-17,79,1,0,0,465
199,2019-04-18,79,1,0,0,465
200,2019-04-19,79,1,0,3,465
201,2019-04-20,79,1,0,0,465
202,2019-04-21,79,1,0,0,465
203,2019-04-22,79,1,0,4,465
204,2019-04-23,79,1,0,0,465
205,2019-04-24,79,1,0,0,465
206,2019-04-25,79,1,0,0,465
207,2019-04-26,79,1,0,0,465
208,2019-04-27,79,1,0,0,465
209,2019-04-28,79,1,0,0,465
210,2019-03-30,79,1,0,0,526
211,2019-03-31,79,1,0,0,526
212,2019-04-01,79,1,0,0,526
213,2019-04-02,79,1,0,0,526
214,2019-04-03,79,1,0,0,526
215,2019-04-04,79,1,0,0,526
216,2019-04-05,79,1,0,0,526
217,2019-04-06,79,1,0,0,526
218,2019-04-07,79,1,0,0,526
219,2019-04-08,79,1,0,0,526
220,2019-04-09,79,1,0,0,526
221,2019-04-10,79,1,0,0,526
222,2019-04-11,79,1,0,0,526
223,2019-04-12,79,1,0,0,526
224,2019-04-13,79,1,0,0,526
225,2019-04-14,79,1,0,0,526
226,2019-04-15,79,1,0,0,526
227,2019-04-16,79,1,0,0,526
228,2019-04-17,79,1,0,0,526
229,2019-04-18,79,1,0,0,526
230,2019-04-19,79,1,0,3,526
231,2019-04-20,79,1,0,0,526
232,2019-04-21,79,1,0,0,526
233,2019-04-22,79,1,0,4,526
234,2019-04-23,79,1,0,0,526
235,2019-04-24,79,1,0,0,526
236,2019-04-25,79,1,0,0,526
237,2019-04-26,79,1,0,0,526
238,2019-04-27,79,1,0,0,526
239,2019-04-28,79,1,0,0,526
240,2019-03-30,79,1,0,0,528
241,2019-03-31,79,1,0,0,528
242,2019-04-01,79,1,0,0,528
